fund_code,fund_name,track,index_code,index_name,index_family,index_mainstream,map_rule
159931,金融地产ETF汇添富,ETF,,,映射缺失,,
159933,金融地产ETF国投瑞银,ETF,,,映射缺失,,
159935,中证500ETF景顺,ETF,sh000905,中证500,中证500,1.0,name:中证500
159936,可选消费ETF广发,ETF,,,映射缺失,,
159938,医药ETF广发,ETF,,,映射缺失,,
159939,信息技术ETF广发,ETF,,,映射缺失,,
159940,金融地产ETF广发,ETF,,,映射缺失,,
159943,深证成指ETF大成,ETF,,,映射缺失,,
159944,材料ETF广发,ETF,,,映射缺失,,
159945,能源ETF广发,ETF,,,映射缺失,,
159948,创业板ETF南方,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159949,创业板50ETF华安,ETF,sz399673,创业板50,创业板50,0.9,name:创业板50
159952,创业板ETF广发,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159954,恒生中国企业ETF南方,ETF,,,映射缺失,,
159956,创业板ETF建信,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159957,创业板ETF华夏,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159958,创业板ETF工银,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159959,央企ETF银华,ETF,,,映射缺失,,
159960,恒生中国企业ETF平安,ETF,,,映射缺失,,
159961,深100ETF方正富邦,ETF,,,映射缺失,,
159964,创业板ETF平安,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159965,央视50ETF国联,ETF,,,映射缺失,,
159966,创业板价值ETF华夏,ETF,,,映射缺失,,
159967,创业板成长ETF华夏,ETF,,,映射缺失,,
159968,中证500ETF博时,ETF,sh000905,中证500,中证500,1.0,name:中证500
159970,深100ETF工银,ETF,,,映射缺失,,
159971,创业板ETF富国,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159973,民企ETF弘毅远方,ETF,,,映射缺失,,
159974,央企创新ETF富国,ETF,,,映射缺失,,
159975,深100ETF招商,ETF,,,映射缺失,,
159976,湾创ETF工银,ETF,,,映射缺失,,
159977,创业板ETF天弘,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159982,中证500ETF鹏华,ETF,sh000905,中证500,中证500,1.0,name:中证500
159991,创业板大盘ETF招商,ETF,sz399006,创业板指,创业板指,1.0,name:创业板
159992,创新药ETF银华,ETF,,,映射缺失,,
159993,证券ETF鹏华,ETF,,,映射缺失,,
159994,通信ETF银华,ETF,,,映射缺失,,
159995,芯片ETF华夏,ETF,,,映射缺失,,
159996,家电ETF国泰,ETF,,,映射缺失,,
159997,电子ETF天弘,ETF,,,映射缺失,,
159998,计算机ETF天弘,ETF,,,映射缺失,,
510010,180治理ETF交银,ETF,,,映射缺失,,
510020,超大盘ETF博时,ETF,,,映射缺失,,
510030,价值ETF华宝,ETF,,,映射缺失,,
510040,上证180ETF鹏华,ETF,,,映射缺失,,
510050,上证50ETF华夏,ETF,sh000016,上证50,上证50,1.0,name:上证50
510060,央企ETF工银,ETF,,,映射缺失,,
510090,责任ETF建信,ETF,,,映射缺失,,
510100,上证50ETF易方达,ETF,sh000016,上证50,上证50,1.0,name:上证50
510130,上证中盘ETF易方达,ETF,,,映射缺失,,
510150,消费ETF招商,ETF,,,映射缺失,,
510160,产业升级ETF南方,ETF,,,映射缺失,,
510170,大宗商品ETF国联安,ETF,,,映射缺失,,
510180,上证180ETF华安,ETF,,,映射缺失,,
510190,上证50ETF华安,ETF,sh000016,上证50,上证50,1.0,name:上证50
510200,上证券商ETF汇安,ETF,,,映射缺失,,
510210,上证指数ETF富国,ETF,,,映射缺失,,
510230,金融ETF国泰,ETF,,,映射缺失,,
510270,国企ETF中银,ETF,,,映射缺失,,
510290,上证380ETF南方,ETF,,,映射缺失,,
510300,沪深300ETF华泰柏瑞,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510310,沪深300ETF易方达,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510320,沪深300ETF中金,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510330,沪深300ETF华夏,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510350,沪深300ETF工银,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510360,沪深300ETF广发,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510370,沪深300ETF兴业,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510380,沪深300ETF国寿,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510390,沪深300ETF平安,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
510410,资源ETF博时,ETF,,,映射缺失,,
510500,中证500ETF南方,ETF,sh000905,中证500,中证500,1.0,name:中证500
510510,中证500ETF广发,ETF,sh000905,中证500,中证500,1.0,name:中证500
510530,中证500ETF工银,ETF,sh000905,中证500,中证500,1.0,name:中证500
510550,中证500ETF方正富邦,ETF,sh000905,中证500,中证500,1.0,name:中证500
510560,中证500ETF国寿,ETF,sh000905,中证500,中证500,1.0,name:中证500
510570,中证500ETF兴业,ETF,sh000905,中证500,中证500,1.0,name:中证500
510580,中证500ETF易方达,ETF,sh000905,中证500,中证500,1.0,name:中证500
510590,中证500ETF平安,ETF,sh000905,中证500,中证500,1.0,name:中证500
510600,上证50ETF申万菱信,ETF,sh000016,上证50,上证50,1.0,name:上证50
510630,消费ETF华夏,ETF,,,映射缺失,,
510650,金融地产ETF华夏,ETF,,,映射缺失,,
510660,医药ETF华夏,ETF,,,映射缺失,,
510670,上证180ETF华夏,ETF,,,映射缺失,,
510680,上证50ETF万家,ETF,sh000016,上证50,上证50,1.0,name:上证50
510710,上证50ETF博时,ETF,sh000016,上证50,上证50,1.0,name:上证50
510720,红利国企ETF国泰,ETF,,,映射缺失,,
510760,上证指数ETF国泰,ETF,,,映射缺失,,
510770,G60创新ETF申万菱信,ETF,,,映射缺失,,
510800,上证50ETF建信,ETF,sh000016,上证50,上证50,1.0,name:上证50
510810,上海国企ETF汇添富,ETF,,,映射缺失,,
510850,上证50ETF工银,ETF,sh000016,上证50,上证50,1.0,name:上证50
510880,红利ETF华泰柏瑞,ETF,,,映射缺失,,
510910,上证指数ETF南方,ETF,,,映射缺失,,
510950,上证50ETF广发,ETF,sh000016,上证50,上证50,1.0,name:上证50
510980,上证指数ETF汇添富,ETF,,,映射缺失,,
510990,180ESGETF工银,ETF,,,映射缺失,,
512000,券商ETF华宝,ETF,,,映射缺失,,
512010,医药ETF易方达,ETF,,,映射缺失,,
512020,A500ETF鹏华,ETF,,,映射缺失,,
512040,价值100ETF富国,ETF,,,映射缺失,,
512050,A500ETF华夏,ETF,,,映射缺失,,
512060,A100ETF天弘,ETF,,,映射缺失,,
512070,证券保险ETF易方达,ETF,,,映射缺失,,
512080,A500ETF中金,ETF,,,映射缺失,,
512090,MSCIA股ETF易方达,ETF,,,映射缺失,,
512100,中证1000ETF南方,ETF,sh000852,中证1000,中证1000,1.0,name:中证1000
512120,医药ETF华安,ETF,,,映射缺失,,
512130,全指现金流ETF鹏华,ETF,,,映射缺失,,
512140,电力ETF华安,ETF,,,映射缺失,,
512150,富时A50ETF汇安,ETF,,,映射缺失,,
512160,MSCI中国A股ETF南方,ETF,,,映射缺失,,
512170,医疗ETF华宝,ETF,,,映射缺失,,
512180,MSCIA股ETF建信,ETF,,,映射缺失,,
512190,浙商之江凤凰ETF,ETF,,,映射缺失,,
512200,房地产ETF南方,ETF,,,映射缺失,,
512220,TMTETF景顺,ETF,,,映射缺失,,
512240,A50ETF鹏华,ETF,,,映射缺失,,
512250,A50ETF招商,ETF,,,映射缺失,,
512260,中证500低波动ETF华安,ETF,,,映射缺失,,
512290,生物医药ETF国泰,ETF,,,映射缺失,,
512330,信息科技ETF南方,ETF,,,映射缺失,,
512360,MSCIA股ETF平安,ETF,,,映射缺失,,
512380,MSCI中国ETF银华,ETF,,,映射缺失,,
512390,中国低波ETF平安,ETF,,,映射缺失,,
512400,有色金属ETF南方,ETF,,,映射缺失,,
512430,家居家电ETF华泰柏瑞,ETF,,,映射缺失,,
512450,畜牧养殖ETF广发,ETF,,,映射缺失,,
512460,电池ETF华夏,ETF,,,映射缺失,,
512480,半导体ETF国联安,ETF,,,映射缺失,,
512500,中证500ETF华夏,ETF,sh000905,中证500,中证500,1.0,name:中证500
512510,中证500ETF华泰柏瑞,ETF,sh000905,中证500,中证500,1.0,name:中证500
512520,MSCI中国ETF华泰柏瑞,ETF,,,映射缺失,,
512530,沪深300红利ETF建信,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
512550,富时A50ETF嘉实,ETF,,,映射缺失,,
512560,军工ETF易方达,ETF,,,映射缺失,,
512570,证券ETF易方达,ETF,,,映射缺失,,
512580,环保ETF广发,ETF,,,映射缺失,,
512600,消费ETF嘉实,ETF,,,映射缺失,,
512620,农业ETF天弘,ETF,,,映射缺失,,
512630,卫星ETF广发,ETF,,,映射缺失,,
512640,金融地产ETF嘉实,ETF,,,映射缺失,,
512650,长三角ETF汇添富,ETF,,,映射缺失,,
512660,军工ETF国泰,ETF,,,映射缺失,,
512670,国防ETF鹏华,ETF,,,映射缺失,,
512680,军工ETF广发,ETF,,,映射缺失,,
512690,酒ETF鹏华,ETF,,,映射缺失,,
512700,银行ETF南方,ETF,,,映射缺失,,
512710,军工龙头ETF富国,ETF,,,映射缺失,,
512720,计算机ETF国泰,ETF,,,映射缺失,,
512730,银行ETF鹏华,ETF,,,映射缺失,,
512750,基本面50ETF嘉实,ETF,,,映射缺失,,
512760,芯片ETF国泰,ETF,,,映射缺失,,
512770,战略新兴ETF华夏,ETF,,,映射缺失,,
512800,银行ETF华宝,ETF,,,映射缺失,,
512810,军工ETF华宝,ETF,,,映射缺失,,
512820,银行ETF汇添富,ETF,,,映射缺失,,
512870,杭州湾区ETF南华,ETF,,,映射缺失,,
512880,证券ETF国泰,ETF,,,映射缺失,,
512890,红利低波ETF华泰柏瑞,ETF,,,映射缺失,,
512900,证券ETF南方,ETF,,,映射缺失,,
512910,A100ETF广发,ETF,,,映射缺失,,
512930,AI人工智能ETF平安,ETF,,,映射缺失,,
512940,有色ETF华安,ETF,,,映射缺失,,
512950,央企改革ETF华夏,ETF,,,映射缺失,,
512960,央企结构调整ETF博时,ETF,,,映射缺失,,
512970,大湾区ETF平安,ETF,,,映射缺失,,
512980,传媒ETF广发,ETF,,,映射缺失,,
512990,MSCIA股ETF华夏,ETF,,,映射缺失,,
513020,港股科技ETF国泰,ETF,,,映射缺失,,
513040,港股通互联网ETF易方达,ETF,,,映射缺失,,
513070,港股通消费ETF易方达,ETF,,,映射缺失,,
513090,香港证券ETF易方达,ETF,,,映射缺失,,
513150,港股通科技ETF华泰柏瑞,ETF,,,映射缺失,,
513160,港股科技ETF银华,ETF,,,映射缺失,,
513190,港股通金融ETF华夏,ETF,,,映射缺失,,
513200,港股通医药ETF易方达,ETF,,,映射缺失,,
513230,港股通消费ETF华夏,ETF,,,映射缺失,,
513240,港股通信息技术ETF华安,ETF,,,映射缺失,,
513320,港股通新经济ETF易方达,ETF,,,映射缺失,,
513550,港股通50ETF华泰柏瑞,ETF,,,映射缺失,,
513560,香港科技ETF兴银,ETF,,,映射缺失,,
513590,港股通消费ETF鹏华,ETF,,,映射缺失,,
513600,恒生指数ETF南方,ETF,,,映射缺失,,
513620,港股医疗ETF银华,ETF,,,映射缺失,,
513630,港股低波红利ETF摩根,ETF,,,映射缺失,,
513660,恒生ETF华夏,ETF,,,映射缺失,,
513690,港股红利ETF博时,ETF,,,映射缺失,,
513700,港股通医药ETF鹏华,ETF,,,映射缺失,,
513720,港股互联网ETF国泰,ETF,,,映射缺失,,
513750,港股通非银ETF广发,ETF,,,映射缺失,,
513770,港股互联网ETF华宝,ETF,,,映射缺失,,
513780,港股创新药ETF景顺,ETF,,,映射缺失,,
513820,港股通红利ETF汇添富,ETF,,,映射缺失,,
513830,港股通高股息ETF嘉实,ETF,,,映射缺失,,
513860,港股通科技ETF海富通,ETF,,,映射缺失,,
513900,港股通100ETF华安,ETF,,,映射缺失,,
513910,港股通央企红利ETF华夏,ETF,,,映射缺失,,
513920,港股通央企红利ETF华安,ETF,,,映射缺失,,
513930,恒生生物科技ETF华泰柏瑞,ETF,,,映射缺失,,
513980,港股科技ETF景顺,ETF,,,映射缺失,,
513990,港股通ETF招商,ETF,,,映射缺失,,
515000,科技ETF华宝,ETF,,,映射缺失,,
515010,证券ETF华夏,ETF,,,映射缺失,,
515020,银行ETF华夏,ETF,,,映射缺失,,
515030,新能源车ETF华夏,ETF,,,映射缺失,,
515050,通信ETF华夏,ETF,,,映射缺失,,
515060,房地产ETF华夏,ETF,,,映射缺失,,
515070,人工智能ETF华夏,ETF,,,映射缺失,,
515080,中证红利ETF招商,ETF,sh000922,中证红利,中证红利,0.8,name:中证红利
515090,可持续发展ETF博时,ETF,,,映射缺失,,
515100,红利低波100ETF景顺,ETF,,,映射缺失,,
515110,一带一路ETF易方达,ETF,,,映射缺失,,
515120,创新药ETF广发,ETF,,,映射缺失,,
515130,沪深300ETF博时,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515150,一带一路ETF富国,ETF,,,映射缺失,,
515160,MSCI中国ETF招商,ETF,,,映射缺失,,
515170,食品饮料ETF华夏,ETF,,,映射缺失,,
515180,红利ETF易方达,ETF,,,映射缺失,,
515190,中证500ETF中银证券,ETF,sh000905,中证500,中证500,1.0,name:中证500
515200,创新100ETF申万菱信,ETF,,,映射缺失,,
515210,钢铁ETF国泰,ETF,,,映射缺失,,
515220,煤炭ETF国泰,ETF,,,映射缺失,,
515230,软件ETF国泰,ETF,,,映射缺失,,
515250,智能汽车ETF富国,ETF,,,映射缺失,,
515260,电子ETF华宝,ETF,,,映射缺失,,
515290,银行ETF天弘,ETF,,,映射缺失,,
515300,300红利低波ETF嘉实,ETF,,,映射缺失,,
515310,沪深300ETF汇添富,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515320,电子50ETF华安,ETF,,,映射缺失,,
515330,沪深300ETF天弘,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515350,沪深300ETF民生加银,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515360,沪深300ETF方正富邦,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515370,光伏ETF华夏,ETF,,,映射缺失,,
515380,沪深300ETF泰康,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515390,沪深300ETF华安,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515400,大数据ETF富国,ETF,,,映射缺失,,
515450,红利低波50ETF南方,ETF,,,映射缺失,,
515460,红利质量ETF南方,ETF,,,映射缺失,,
515530,中证500ETF泰康,ETF,sh000905,中证500,中证500,1.0,name:中证500
515550,中证500ETF国联,ETF,sh000905,中证500,中证500,1.0,name:中证500
515560,证券ETF建信,ETF,,,映射缺失,,
515580,科技100ETF华泰柏瑞,ETF,,,映射缺失,,
515590,500等权ETF前海开源,ETF,,,映射缺失,,
515600,央企创新ETF广发,ETF,,,映射缺失,,
515630,证券保险ETF鹏华,ETF,,,映射缺失,,
515640,家电ETF华夏,ETF,,,映射缺失,,
515650,消费50ETF富国,ETF,,,映射缺失,,
515660,沪深300ETF国联安,ETF,sh000300,沪深300,沪深300,1.0,name:沪深300
515680,央企创新ETF嘉实,ETF,,,映射缺失,,
515700,新能源车ETF平安,ETF,,,映射缺失,,
515710,食品饮料ETF华宝,ETF,,,映射缺失,,
515720,金融科技ETF富国,ETF,,,映射缺失,,
515730,家居家电ETF永赢,ETF,,,映射缺失,,
515750,科技50ETF富国,ETF,,,映射缺失,,
515760,浙江国资ETF华夏,ETF,,,映射缺失,,
515770,MSCI中国A股ETF摩根,ETF,,,映射缺失,,
515790,光伏ETF华泰柏瑞,ETF,,,映射缺失,,
515800,中证800ETF汇添富,ETF,sh000906,中证800,中证800,0.9,name:中证800
515810,中证800ETF易方达,ETF,sh000906,中证800,中证800,0.9,name:中证800
515850,证券ETF富国,ETF,,,映射缺失,,
515860,科技ETF嘉实,ETF,,,映射缺失,,
515880,通信ETF国泰,ETF,,,映射缺失,,
515890,红利ETF博时,ETF,,,映射缺失,,
515900,央企创新ETF博时,ETF,,,映射缺失,,
515910,质量ETF中金,ETF,,,映射缺失,,
515920,智能消费ETF博时,ETF,,,映射缺失,,
515950,医药50ETF富国,ETF,,,映射缺失,,
515960,医药ETF嘉实,ETF,,,映射缺失,,
515970,工程机械ETF华夏,ETF,,,映射缺失,,
515980,人工智能ETF华富,ETF,,,映射缺失,,
515990,一带一路ETF汇添富,ETF,,,映射缺失,,
516000,大数据ETF华夏,ETF,,,映射缺失,,
516010,游戏ETF国泰,ETF,,,映射缺失,,
516020,化工ETF华宝,ETF,,,映射缺失,,
516050,科技龙头ETF工银,ETF,,,映射缺失,,
516060,创新药ETF工银,ETF,,,映射缺失,,
516070,低碳ETF易方达,ETF,,,映射缺失,,
516080,创新药ETF易方达,ETF,,,映射缺失,,
516090,新能源ETF易方达,ETF,,,映射缺失,,
516100,金融科技ETF华夏,ETF,,,映射缺失,,
516110,汽车ETF国泰,ETF,,,映射缺失,,
516120,化工ETF富国,ETF,,,映射缺失,,
516130,消费龙头ETF华宝,ETF,,,映射缺失,,
516150,稀土ETF嘉实,ETF,,,映射缺失,,
516160,新能源ETF南方,ETF,,,映射缺失,,
516180,光伏ETF平安,ETF,,,映射缺失,,
516190,传媒ETF华夏,ETF,,,映射缺失,,
516200,证券ETF华安,ETF,,,映射缺失,,
516210,银行ETF华安,ETF,,,映射缺失,,
516220,化工ETF国泰,ETF,,,映射缺失,,
516230,光伏ETF招商,ETF,,,映射缺失,,
516250,工程机械ETF富国,ETF,,,映射缺失,,
516260,物联网ETF华夏,ETF,,,映射缺失,,
516270,新能源ETF华安,ETF,,,映射缺失,,
516290,光伏ETF汇添富,ETF,,,映射缺失,,
516300,中证1000ETF华泰柏瑞,ETF,sh000852,中证1000,中证1000,1.0,name:中证1000
516310,银行ETF易方达,ETF,,,映射缺失,,
516320,高端装备ETF华夏,ETF,,,映射缺失,,
516330,物联网ETF华泰柏瑞,ETF,,,映射缺失,,
516350,芯片ETF易方达,ETF,,,映射缺失,,
516360,新材料ETF华宝,ETF,,,映射缺失,,
516370,电力ETF汇添富,ETF,,,映射缺失,,
516380,智能电动车ETF华宝,ETF,,,映射缺失,,
516390,新能源车ETF汇添富,ETF,,,映射缺失,,
516460,现金流ETF800鹏华,ETF,,,映射缺失,,
516500,生物科技ETF华夏,ETF,,,映射缺失,,
516510,云计算ETF易方达,ETF,,,映射缺失,,
516520,智能驾驶ETF华泰柏瑞,ETF,,,映射缺失,,
516530,物流ETF银华,ETF,,,映射缺失,,
516550,农业ETF嘉实,ETF,,,映射缺失,,
516560,养老ETF华宝,ETF,,,映射缺失,,
516570,化工行业ETF易方达,ETF,,,映射缺失,,
516580,新能源ETF博时,ETF,,,映射缺失,,
516590,智能汽车ETF易方达,ETF,,,映射缺失,,
516600,消费服务ETF工银,ETF,,,映射缺失,,
516610,医疗设备ETF大成,ETF,,,映射缺失,,
516620,影视ETF国泰,ETF,,,映射缺失,,
516630,云计算ETF华夏,ETF,,,映射缺失,,
516640,芯片ETF富国,ETF,,,映射缺失,,
516650,有色金属ETF华夏,ETF,,,映射缺失,,
516660,新能源车ETF华安,ETF,,,映射缺失,,
516670,畜牧养殖ETF招商,ETF,,,映射缺失,,
516700,大数据ETF华宝,ETF,,,映射缺失,,
516710,新材料ETF华夏,ETF,,,映射缺失,,
516720,ESGETF浦银,ETF,,,映射缺失,,
516730,证券ETF浦银,ETF,,,映射缺失,,
516750,建材ETF富国,ETF,,,映射缺失,,
516760,养殖ETF平安,ETF,,,映射缺失,,
516770,游戏ETF华泰柏瑞,ETF,,,映射缺失,,
516780,稀土ETF华泰柏瑞,ETF,,,映射缺失,,
516790,医疗ETF华泰柏瑞,ETF,,,映射缺失,,
516800,智能制造ETF华宝,ETF,,,映射缺失,,
516810,农业ETF华夏,ETF,,,映射缺失,,
516820,医疗创新ETF平安,ETF,,,映射缺失,,
516830,沪深300ESGETF富国,ETF,,,映射缺失,,
516840,汽车ETF南方,ETF,,,映射缺失,,
516850,新能源ETF华夏,ETF,,,映射缺失,,
516860,金融科技ETF博时,ETF,,,映射缺失,,
516880,光伏ETF银华,ETF,,,映射缺失,,
516890,新材料ETF平安,ETF,,,映射缺失,,
516900,食品饮料ETF华安,ETF,,,映射缺失,,
516910,物流ETF富国,ETF,,,映射缺失,,
516920,芯片ETF汇添富,ETF,,,映射缺失,,
516930,生物科技ETF民生加银,ETF,,,映射缺失,,
516950,基建ETF银华,ETF,,,映射缺失,,
516960,机械ETF国泰,ETF,,,映射缺失,,
516970,基建ETF广发,ETF,,,映射缺失,,
516980,证券先锋ETF华富,ETF,,,映射缺失,,
517000,沪港深500ETF银华,ETF,,,映射缺失,,
517010,沪港深500ETF易方达,ETF,,,映射缺失,,
517030,沪港深300ETF易方达,ETF,,,映射缺失,,
517050,互联网ETF华泰柏瑞,ETF,,,映射缺失,,
517080,沪港深500ETF汇添富,ETF,,,映射缺失,,
517090,央企共赢ETF国泰,ETF,,,映射缺失,,
517100,沪港深500ETF富国,ETF,,,映射缺失,,
517110,创新药ETF国泰,ETF,,,映射缺失,,
517120,创新药ETF华泰柏瑞,ETF,,,映射缺失,,
517130,云计算ETF嘉实,ETF,,,映射缺失,,
517160,长江保护ETF南方,ETF,,,映射缺失,,
517170,沪港深500ETF华夏,ETF,,,映射缺失,,
517180,中国国企ETF南方,ETF,,,映射缺失,,
517200,互联网ETF嘉实,ETF,,,映射缺失,,
517300,沪港深300ETF国寿,ETF,,,映射缺失,,
517330,长江保护ETF易方达,ETF,,,映射缺失,,
517350,沪港深科技ETF广发,ETF,,,映射缺失,,
517360,沪港深科技ETF华安,ETF,,,映射缺失,,
